ID;Ladeeinrichtungs-ID;Betreiber;Anzeigename (Karte);Status;Art der Ladeeinrichtung;Anzahl Ladepunkte;Nennleistung Ladeeinrichtung [kW];Inbetriebnahmedatum;Straße;Hausnummer;Adresszusatz;Postleitzahl;Ort;Kreis/kreisfreie Stadt;Bundesland;Breitengrad;Längengrad;Standortbezeichnung;Informationen zum Parkraum;Bezahlsysteme;Öffnungszeiten;Öffnungszeiten: Wochentage;Öffnungszeiten: Tageszeiten;Steckertypen1;Nennleistung Stecker1;EVSE-ID1;Public Key1;Steckertypen2;Nennleistung Stecker2;EVSE-ID2;Public Key2;Steckertypen3;Nennleistung Stecker3;EVSE-ID3;Public Key3;Steckertypen4;Nennleistung Stecker4;EVSE-ID4;Public Key4;Steckertypen5;Nennleistung Stecker5;EVSE-ID5;Public Key5;Steckertypen6;Nennleistung Stecker6;EVSE-ID6;Public Key6;geopunkt
302;1005537;Überlandwerk Schäftersheim GmbH & Co. KG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-21;Hauptstraße;0;;97253;Gaukönigshofen;Landkreis Würzburg;Bayern;49.633948;10.005926;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.633948, 10.005926
303;1083865;Suntec Energiesysteme GmbH;;In Betrieb;Normalladeeinrichtung;2.0;11.0;01-01-10;Am Tiergarten;2;;97253;Wolkshausen;Landkreis Würzburg;Bayern;49.62415;9.97741;;;"Onlinezahlungsverfahren;Debitkarte (NFC);RFID-Karte";Keine Angabe;;;"AC Typ 2 Steckdose; AC Typ 2 Fahrzeugkupplung";"11; 11";;;"AC Typ 2 Steckdose; AC Typ 2 Fahrzeugkupplung";"11; 11";;;;;;;;;;;;;;;;;;;49.62415, 9.97741
304;1115833;Windooro GmbH;;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-02;Kaltenhöfer Weg;5;;97253;Gaukönigshofen;Landkreis Würzburg;Bayern;49.64512;10.00039;;Keine Beschränkung;"RFID-Karte;Plug & Charge;Kostenlos (Registrierung);Onlinezahlungsverfahren";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";AC Typ 2 Fahrzeugkupplung;22;;AIXWWAV4YKR46FQX7FYN7YEKH7AZ3VUM2NY5I56Y;AC Typ 2 Fahrzeugkupplung;22;;ALRSSCB2QCJSGTRD3Q2LWKD5R4FT4PFFWY7NBJZM;;;;;;;;;;;;;;;;;49.64512, 10.00039
305;1005543;Überlandwerk Schäftersheim GmbH & Co. KG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-10;Gelchsheimer Straße;5;;97255;Sonderhofen;Landkreis Würzburg;Bayern;49.591575;10.003434;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.591575, 10.003434
306;1086290;Johannes Großer;;In Betrieb;Normalladeeinrichtung;1.0;11.0;01-01-21;Gartenstraße;14;;97256;Geroldshausen;Landkreis Würzburg;Bayern;49.684643;9.89568;;;Kostenlos;Keine Angabe;;;AC Typ 2 Fahrzeugkupplung;11;;;;;;;;;;;;;;;;;;;;;;;49.684643, 9.89568
307;1089653;spokker Verwaltungsgesellschaft mbH;;In Betrieb;Schnellladeeinrichtung;4.0;50.0;01-01-12;Fahrentalstraße;55;;97261;Güntersleben;Landkreis Würzburg;Bayern;49.859903;9.895803;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);100;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22.0;;;AC Typ 2 Steckdose;22.0;;;;;;;;;;;49.859903, 9.895803
308;1089654;spokker Verwaltungsgesellschaft mbH;;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-12;Fahrentalstraße;55;;97261;Güntersleben;Landkreis Würzburg;Bayern;49.859903;9.895803;;;"Onlinezahlungsverfahren;RFID-Karte;Plug & Charge";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.859903, 9.895803
309;1089655;spokker Verwaltungsgesellschaft mbH;;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-12;Fahrentalstraße;55;;97261;Güntersleben;Landkreis Würzburg;Bayern;49.859903;9.895803;;;"Onlinezahlungsverfahren;RFID-Karte;Plug & Charge";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.859903, 9.895803
310;1089656;spokker Verwaltungsgesellschaft mbH;;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-12;Fahrentalstraße;55;;97261;Güntersleben;Landkreis Würzburg;Bayern;49.859903;9.895803;;;"Onlinezahlungsverfahren;RFID-Karte;Plug & Charge";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.859903, 9.895803
311;1089657;spokker Verwaltungsgesellschaft mbH;;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-12;Fahrentalstraße;55;;97261;Güntersleben;Landkreis Würzburg;Bayern;49.859903;9.895803;;;"Onlinezahlungsverfahren;RFID-Karte;Plug & Charge";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.859903, 9.895803
312;1089658;spokker Verwaltungsgesellschaft mbH;;In Betrieb;Schnellladeeinrichtung;2.0;50.0;01-01-12;Fahrentalstraße;55;;97261;Güntersleben;Landkreis Würzburg;Bayern;49.859903;9.895803;;;"Onlinezahlungsverfahren;RFID-Karte;Plug & Charge";Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);50;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);50;;;;;;;;;;;;;;;;;;;49.859903, 9.895803
313;1039606;IONITY GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;350.0;01-01-31;Riedener Wald Ost;0;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.943996;10.020716;;;;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);350;;;;;;;;;;;;;;;;;;;;;;;49.943996, 10.020716
314;1039607;IONITY GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;350.0;01-01-31;Riedener Wald Ost;0;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.943996;10.020716;;;;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);350;;;;;;;;;;;;;;;;;;;;;;;49.943996, 10.020716
315;1039608;IONITY GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;350.0;01-01-31;Riedener Wald Ost;0;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.943996;10.020716;;;;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);350;;;;;;;;;;;;;;;;;;;;;;;49.943996, 10.020716
316;1039609;IONITY GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;350.0;01-01-31;Riedener Wald Ost;0;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.943996;10.020716;;;;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);350;;;;;;;;;;;;;;;;;;;;;;;49.943996, 10.020716
317;1039610;IONITY GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;350.0;01-01-31;Riedener Wald West;0;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.944645;10.016529;;;;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);350;;;;;;;;;;;;;;;;;;;;;;;49.944645, 10.016529
318;1039611;IONITY GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;350.0;01-01-31;Riedener Wald West;0;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.944645;10.016529;;;;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);350;;;;;;;;;;;;;;;;;;;;;;;49.944645, 10.016529
319;1039612;IONITY GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;350.0;01-01-31;Riedener Wald West;0;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.944645;10.016529;;;;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);350;;;;;;;;;;;;;;;;;;;;;;;49.944645, 10.016529
320;1039613;IONITY GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;350.0;01-01-31;Riedener Wald West;0;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.944645;10.016529;;;;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);350;;;;;;;;;;;;;;;;;;;;;;;49.944645, 10.016529
321;1043418;Allego GmbH;Allego;In Betrieb;Schnellladeeinrichtung;2.0;150.0;01-01-27;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.91207;10.00131;;;"Kreditkarte (Lesegerät);Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);150;DEALLEGO002744*1;3056301006072A8648CE3D020106052B8104000A0342000401A84DA9EFC47CBDB00057BD6D317ED6EBF05A330D36CBA8B2FFBA8DA1F909E40819842B6B501544F8C08EE498A59E656AF4D45108BF72CA598D36C76D417556;DC Fahrzeugkupplung Typ Combo 2 (CCS);150;DEALLEGO002744*2;3056301006072A8648CE3D020106052B8104000A0342000427E7650E7191E26ED4879B139BBF9C326D7BD3AC4D9F0E7E150C18D81D6C366C50D655C06954A6CAE0A60F6B66F16A3A2FA63BD623EFE2234355061F70D17E28;;;;;;;;;;;;;;;;;49.91207, 10.00131
322;1043419;Allego GmbH;Allego;In Betrieb;Schnellladeeinrichtung;2.0;300.0;01-01-21;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.91212;10.001306;;;"Kreditkarte (Lesegerät);Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);300;DEALLEGO002747*1;3056301006072A8648CE3D020106052B8104000A0342000423EA138FC0C71399D893AF4CB08F06C8BE81FAA6401C82FB03DC03E84C06EFFEC68C9894C3C17016325C705FDDD164FCA413F77DBF0E37D16E0E2FC97CAB85C1;DC Fahrzeugkupplung Typ Combo 2 (CCS);300;DEALLEGO002747*2;3056301006072A8648CE3D020106052B8104000A034200041189424C780BFF900AE68CBDD338020A9CF7B8740498D849889BA9647B22D773414ED7EA188541D420672E1B335AA58BC928A7E8A5783C544BD2FF7A332C8FFE;;;;;;;;;;;;;;;;;49.91212, 10.001306
323;1043420;Allego GmbH;Allego;In Betrieb;Schnellladeeinrichtung;2.0;300.0;01-01-21;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.91217;10.00129;;;"Kreditkarte (Lesegerät);Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);300;DEALLEGO002748*1;3056301006072A8648CE3D020106052B8104000A0342000441C79974DEFFB13F6DA6192C7CD4D4EEAAA9FC316869CE85305C04FED92A82D5157569BA8EDC7B1261C4A499FDFD079D6D2D886E6EC8A5ACD26ED3076B459D71;DC Fahrzeugkupplung Typ Combo 2 (CCS);300;DEALLEGO002748*2;3056301006072A8648CE3D020106052B8104000A0342000487F0BE6366FE9FF1F521FF687996D9F00E54B23B3F30BF0C3B43E6F1BE1EF9F2ACFBD2F2D393CF3523F226A42771DCF843BB5C123D3592EFC0B0E39ADD81B4C3;;;;;;;;;;;;;;;;;49.91217, 10.00129
324;1049672;E.ON Drive Infrastructure GmbH;E.ON Drive Infrastructure;In Betrieb;Schnellladeeinrichtung;2.0;98.0;01-01-08;Raststätte Riedener Wald West;0;BAB7;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.945473;10.016356;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);50;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);50;;;;;;;;;;;;;;;;;;;49.945473, 10.016356
325;1049699;E.ON Drive Infrastructure GmbH;E.ON Drive Infrastructure;In Betrieb;Schnellladeeinrichtung;2.0;98.0;01-01-08;Raststätte Riedener Wald Ost;0;BAB7;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.944256;10.020341;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);50;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);50;;;;;;;;;;;;;;;;;;;49.944256, 10.020341
326;1086017;Henrik Kutscher;;In Betrieb;Normalladeeinrichtung;1.0;11.0;01-01-21;Wasen;5;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.90975;10.00967;;;"Kostenlos;Bargeld";Keine Angabe;;;AC Typ 2 Fahrzeugkupplung;11;;;;;;;;;;;;;;;;;;;;;;;49.90975, 10.00967
327;1101648;Tesla Germany GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;250.0;01-01-04;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.912272;10.000822;;;Onlinezahlungsverfahren;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);250;;;;;;;;;;;;;;;;;;;;;;;49.912272, 10.000822
328;1101649;Tesla Germany GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;250.0;01-01-04;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.912272;10.000822;;;Onlinezahlungsverfahren;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);250;;;;;;;;;;;;;;;;;;;;;;;49.912272, 10.000822
329;1101650;Tesla Germany GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;250.0;01-01-04;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.912272;10.000822;;;Onlinezahlungsverfahren;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);250;;;;;;;;;;;;;;;;;;;;;;;49.912272, 10.000822
330;1101651;Tesla Germany GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;250.0;01-01-04;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.912272;10.000822;;;Onlinezahlungsverfahren;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);250;;;;;;;;;;;;;;;;;;;;;;;49.912272, 10.000822
331;1101652;Tesla Germany GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;250.0;01-01-04;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.912272;10.000822;;;Onlinezahlungsverfahren;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);250;;;;;;;;;;;;;;;;;;;;;;;49.912272, 10.000822
332;1101653;Tesla Germany GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;250.0;01-01-04;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.912272;10.000822;;;Onlinezahlungsverfahren;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);250;;;;;;;;;;;;;;;;;;;;;;;49.912272, 10.000822
333;1101654;Tesla Germany GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;250.0;01-01-04;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.912272;10.000822;;;Onlinezahlungsverfahren;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);250;;;;;;;;;;;;;;;;;;;;;;;49.912272, 10.000822
334;1101655;Tesla Germany GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;250.0;01-01-04;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.912272;10.000822;;;Onlinezahlungsverfahren;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);250;;;;;;;;;;;;;;;;;;;;;;;49.912272, 10.000822
335;1101656;Tesla Germany GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;250.0;01-01-04;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.912272;10.000822;;;Onlinezahlungsverfahren;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);250;;;;;;;;;;;;;;;;;;;;;;;49.912272, 10.000822
336;1101657;Tesla Germany GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;250.0;01-01-04;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.912272;10.000822;;;Onlinezahlungsverfahren;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);250;;;;;;;;;;;;;;;;;;;;;;;49.912272, 10.000822
337;1101658;Tesla Germany GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;250.0;01-01-04;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.912272;10.000822;;;Onlinezahlungsverfahren;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);250;;;;;;;;;;;;;;;;;;;;;;;49.912272, 10.000822
338;1101659;Tesla Germany GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;250.0;01-01-04;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.912272;10.000822;;;Onlinezahlungsverfahren;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);250;;;;;;;;;;;;;;;;;;;;;;;49.912272, 10.000822
339;1101660;Tesla Germany GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;250.0;01-01-04;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.912272;10.000822;;;Onlinezahlungsverfahren;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);250;;;;;;;;;;;;;;;;;;;;;;;49.912272, 10.000822
340;1101661;Tesla Germany GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;250.0;01-01-04;Am Wiesenweg;11;;97262;Hausen bei Würzburg;Landkreis Würzburg;Bayern;49.912272;10.000822;;;Onlinezahlungsverfahren;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);250;;;;;;;;;;;;;;;;;;;;;;;49.912272, 10.000822
341;1106852;E.ON Drive GmbH;E.ON Drive GmbH;In Betrieb;Schnellladeeinrichtung;2.0;93.0;01-01-06;Raststätte Riedener Wald West;0;;97262;Hausen b. Würzburg;Landkreis Würzburg;Bayern;49.944266;10.020356;;;"Kreditkarte (NFC);Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Fahrzeugkupplung;43;;;"DC Fahrzeugkupplung Typ Combo 2 (CCS); DC CHAdeMO";"50; 50";;;;;;;;;;;;;;;;;;;49.944266, 10.020356
342;1121009;IONITY GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;350.0;01-01-21;Raststätte Riedener Wald Ost;0;Rastanlage Riedener Wald Ost, A;97262;Hausen b. Würzburg;Landkreis Würzburg;Bayern;49.944184;10.019955;Riedener Wald Ost;Nur für Kunden/Besucher;"Kreditkarte (Lesegerät);Kreditkarte (NFC);Debitkarte (Lesegerät);Debitkarte (NFC);Onlinezahlungsverfahren;RFID-Karte;Plug & Charge";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";DC Fahrzeugkupplung Typ Combo 2 (CCS);350;DE*IOY*E201801;;;;;;;;;;;;;;;;;;;;;;49.944184, 10.019955
343;1121010;IONITY GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;350.0;01-01-21;Raststätte Riedener Wald Ost;0;Rastanlage Riedener Wald Ost, A7;97262;Hausen b. Würzburg;Landkreis Würzburg;Bayern;49.944184;10.019955;Riedener Wald Ost;Nur für Kunden/Besucher;"Kreditkarte (Lesegerät);Kreditkarte (NFC);Debitkarte (Lesegerät);Debitkarte (NFC);Onlinezahlungsverfahren;RFID-Karte;Plug & Charge";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";DC Fahrzeugkupplung Typ Combo 2 (CCS);350;DE*IOY*E201802;;;;;;;;;;;;;;;;;;;;;;49.944184, 10.019955
344;1121011;IONITY GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;350.0;01-01-21;Raststätte Riedener Wald West;0;Rastanlage Riedener Wald West, A7;97262;Hausen b. Würzburg;Landkreis Würzburg;Bayern;49.945695;10.016764;Riedener Wald West;Nur für Kunden/Besucher;"Kreditkarte (Lesegerät);Kreditkarte (NFC);Debitkarte (Lesegerät);Debitkarte (NFC);Onlinezahlungsverfahren;RFID-Karte;Plug & Charge";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";DC Fahrzeugkupplung Typ Combo 2 (CCS);350;DE*IOY*E201905;;;;;;;;;;;;;;;;;;;;;;49.945695, 10.016764
345;1121012;IONITY GmbH;;In Betrieb;Schnellladeeinrichtung;1.0;350.0;01-01-21;Raststätte Riedener Wald West;0;Rastanlage Riedener Wald West, A7;97262;Hausen b. Würzburg;Landkreis Würzburg;Bayern;49.945695;10.016764;Riedener Wald West;Nur für Kunden/Besucher;"Kreditkarte (Lesegerät);Kreditkarte (NFC);Debitkarte (Lesegerät);Debitkarte (NFC);Onlinezahlungsverfahren;RFID-Karte;Plug & Charge";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";DC Fahrzeugkupplung Typ Combo 2 (CCS);350;DE*IOY*E201906;;;;;;;;;;;;;;;;;;;;;;49.945695, 10.016764
346;1080667;Noack und Stumpf GbR;;In Betrieb;Normalladeeinrichtung;1.0;11.0;;Schellenhöhe;4;;97265;Hettstadt;Landkreis Würzburg;Bayern;49.800201;9.82719;;;"Kostenlos;Kostenlos (Registrierung)";Keine Angabe;;;AC Typ 2 Steckdose;11;;;;;;;;;;;;;;;;;;;;;;;49.800201, 9.82719
347;1005536;Überlandwerk Schäftersheim GmbH & Co. KG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-21;Mergentheimer Str.;0;;97268;Kirchheim;Landkreis Würzburg;Bayern;49.651369;9.854235;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.651369, 9.854235
348;1040940;Stadtwerke Würzburg AG;;In Betrieb;Schnellladeeinrichtung;2.0;300.0;01-01-22;Sonnenleite;5;;97270;Kist;Landkreis Würzburg;Bayern;49.738786;9.842229;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);300;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);300;;;;;;;;;;;;;;;;;;;49.738786, 9.842229
349;1077244;Scheuermann GmbH & Co., Natursteingewinnung KG;;In Betrieb;Schnellladeeinrichtung;3.0;144.0;01-01-10;Maisenbacher Str.;1;Parkplatz Büro;97271;Kleinrinderfeld;Landkreis Würzburg;Bayern;49.6922;9.85109;Parkplatz Büro;Keine Beschränkung;"Kreditkarte (Lesegerät);Debitkarte (Lesegerät);Onlinezahlungsverfahren;Plug & Charge";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);100.0;;;;;;;;;;;;;;;49.6922, 9.85109
350;1090109;Scheuermann GmbH & Co., Natursteingewinnung KG;;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-10;Maisenbacher Str.;3;;97271;Kleinrinderfeld;Landkreis Würzburg;Bayern;49.69284;9.8511;Parkplatz Büro;Keine Beschränkung;"RFID-Karte;Onlinezahlungsverfahren";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";AC Typ 2 Steckdose;11;DE*BDO*E934881209*1;AI3EQKX623YNZP6WMC7IHPJGPEKEAWK5CUZMPDAE;AC Typ 2 Steckdose;11;DE*BDO*E934881209*2;AO3F2LHW2WGJL2HBTZ7MMYKRS7KX7SF3P7IF53ER;;;;;;;;;;;;;;;;;49.69284, 9.8511
351;1091932;Scheuermann GmbH & Co., Natursteingewinnung KG;;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-10;Maisenbacher Str.;3;;97271;Kleinrinderfeld;Landkreis Würzburg;Bayern;49.69284;9.8511;Parkplatz Büro;Keine Beschränkung;"Onlinezahlungsverfahren;RFID-Karte";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";AC Typ 2 Steckdose;11;DE*BDO*E594777367*1;AJZE5MKPNDDBETJFFLBGUQ4Q4SLD3R5C7OOIS3MW;AC Typ 2 Steckdose;11;DE*BDO*E594777367*2;ALU74IHHN6XHCHVRUSJYKBMFNDERPIR2KQJBPFUD;;;;;;;;;;;;;;;;;49.69284, 9.8511
352;1091936;Scheuermann GmbH & Co., Natursteingewinnung KG;;In Betrieb;Schnellladeeinrichtung;2.0;100.0;01-01-10;Maisenbacher Str.;3;;97271;Kleinrinderfeld;Landkreis Würzburg;Bayern;49.69284;9.8511;Parkplatz Büro;Keine Beschränkung;"Onlinezahlungsverfahren;RFID-Karte;Kreditkarte (Lesegerät)";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";DC Fahrzeugkupplung Typ Combo 2 (CCS);50;DE*BDO*E729952408*1;3056301006072A8648CE3D020106052B8104000A034200043E308D966B5BAD707F85D233B115599C7BF0E38C4728635BD7CFEEC16106388A1D2AFAA2FA057CB3A49A8B273959EC79AAD597C179491B0100886B71A0C0A441;DC Fahrzeugkupplung Typ Combo 2 (CCS);50;DE*BDO*E729952408*2;3056301006072A8648CE3D020106052B8104000A034200047E835683E2B63CDE744506CD2F084CFCB1237BDA3BD0B78D083D3163042E096A11247AD240EBBD17AC4F794ACF972E863829C2458C78896006F1EEA270431A15;;;;;;;;;;;;;;;;;49.69284, 9.8511
353;1006118;N-ERGIE Aktiengesellschaft;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-26;Kirchberg;17;;97273;Kürnach;Landkreis Würzburg;Bayern;49.846768;10.041063;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.846768, 10.041063
